B1_avg,B2_avg,B3_avg,B4_avg,B5_avg,B6_avg,B7_avg,B8_avg,B9_avg,Direction,RP,X,Y,Device
-76,-81,-77,-84,-90,-82,-87,-77,-91,oeste,P_2_3,6.27,2.03,Moto7
-73,-82,-79,-85,-87,-79,-88,-75,-92,oeste,P_2_3,6.27,2.03,Moto7
-74,-81,-79,-87,-90,-79,-88,-74,-93,oeste,P_2_3,6.27,2.03,Moto7
-75,-81,-80,-85,-89,-79,-88,-75,-92,oeste,P_2_3,6.27,2.03,Moto7
-75,-81,-77,-89,-89,-78,-88,-75,-92,oeste,P_2_3,6.27,2.03,Moto7
-75,-81,-79,-86,-89,-79,-87,-75,-90,oeste,P_2_3,6.27,2.03,Moto7
-75,-81,-79,-85,-88,-78,-87,-76,-92,oeste,P_2_3,6.27,2.03,Moto7
-77,-81,-78,-84,-89,-79,-88,-75,-93,oeste,P_2_3,6.27,2.03,Moto7
-76,-81,-78,-89,-90,-81,-89,-75,-92,oeste,P_2_3,6.27,2.03,Moto7
-75,-79,-76,-87,-90,-78,-88,-75,-92,oeste,P_2_3,6.27,2.03,Moto7
-75,-79,-79,-85,-88,-80,-87,-75,-94,oeste,P_2_3,6.27,2.03,Moto7
-75,-82,-81,-83,-89,-78,-88,-75,-90,oeste,P_2_3,6.27,2.03,Moto7
-79,-80,-77,-81,-89,-84,-87,-76,-89,oeste,P_2_3,6.27,2.03,Moto7
-72,-78,-79,-82,-83,-89,-86,-79,-86,oeste,P_2_3,6.27,2.03,Moto7
-88,-81,-78,-79,-84,-85,-83,-82,-82,norte,P_4_2,3.92,5.42,Moto7
-90,-85,-77,-83,-83,-83,-82,-83,-89,norte,P_4_2,3.92,5.42,Moto7
-87,-85,-79,-86,-82,-81,-85,-83,-84,norte,P_4_2,3.92,5.42,Moto7
-89,-83,-79,-88,-84,-83,-84,-81,-84,norte,P_4_2,3.92,5.42,Moto7
-89,-86,-78,-85,-81,-83,-85,-79,-84,norte,P_4_2,3.92,5.42,Moto7
-90,-87,-77,-87,-80,-82,-85,-82,-85,norte,P_4_2,3.92,5.42,Moto7
-89,-88,-76,-85,-82,-84,-82,-80,-87,norte,P_4_2,3.92,5.42,Moto7
-84,-90,-76,-84,-88,-87,-84,-82,-84,norte,P_4_2,3.92,5.42,Moto7
-88,-87,-80,-82,-85,-83,-84,-83,-84,norte,P_4_2,3.92,5.42,Moto7
-88,-86,-78,-85,-84,-84,-85,-79,-88,norte,P_4_2,3.92,5.42,Moto7
-87,-82,-76,-85,-82,-85,-85,-77,-84,norte,P_4_2,3.92,5.42,Moto7
-85,-85,-75,-85,-85,-89,-85,-79,-90,norte,P_4_2,3.92,5.42,Moto7
-87,-88,-76,-84,-84,-90,-81,-81,-87,norte,P_4_2,3.92,5.42,Moto7
-88,-83,-78,-85,-80,-87,-84,-80,-84,norte,P_4_2,3.92,5.42,Moto7
-89,-87,-78,-86,-82,-87,-84,-80,-85,norte,P_4_2,3.92,5.42,Moto7
-87,-88,-78,-84,-85,-88,-87,-82,-87,norte,P_4_2,3.92,5.42,Moto7
-86,-85,-80,-84,-86,-88,-85,-82,-90,norte,P_4_2,3.92,5.42,Moto7
-86,-84,-80,-86,-87,-89,-83,-81,-88,norte,P_4_2,3.92,5.42,Moto7
-86,-85,-79,-85,-89,-87,-87,-81,-89,norte,P_4_2,3.92,5.42,Moto7
-85,-86,-78,-85,-88,-90,-85,-81,-89,norte,P_4_2,3.92,5.42,Moto7
-87,-87,-78,-86,-89,-90,-88,-82,-90,norte,P_4_2,3.92,5.42,Moto7
-85,-89,-78,-84,-87,-92,-87,-82,-89,norte,P_4_2,3.92,5.42,Moto7
-88,-88,-80,-85,-85,-87,-83,-79,-82,norte,P_4_2,3.92,5.42,Moto7
-85,-86,-81,-82,-87,-87,-84,-83,-84,norte,P_4_2,3.92,5.42,Moto7
-92,-84,-78,-86,-85,-83,-82,-79,-88,norte,P_4_2,3.92,5.42,Moto7
-92,-84,-78,-85,-88,-83,-81,-77,-91,norte,P_4_2,3.92,5.42,Moto7
-89,-84,-79,-86,-89,-85,-81,-79,-89,norte,P_4_2,3.92,5.42,Moto7
-89,-84,-77,-85,-88,-85,-82,-76,-91,norte,P_4_2,3.92,5.42,Moto7
-89,-80,-77,-87,-85,-81,-85,-75,-88,norte,P_4_2,3.92,5.42,Moto7
-83,-87,-84,-86,-85,-84,-86,-82,-90,leste,P_4_2,3.92,5.42,Moto7
-88,-86,-81,-84,-86,-84,-86,-82,-85,leste,P_4_2,3.92,5.42,Moto7
-85,-86,-82,-87,-87,-82,-87,-81,-92,leste,P_4_2,3.92,5.42,Moto7
-80,-88,-83,-87,-86,-81,-88,-83,-91,leste,P_4_2,3.92,5.42,Moto7
-85,-87,-87,-91,-88,-80,-87,-84,-90,leste,P_4_2,3.92,5.42,Moto7
-81,-85,-88,-92,-90,-83,-85,-84,-87,leste,P_4_2,3.92,5.42,Moto7
-81,-90,-85,-89,-92,-80,-83,-84,-89,leste,P_4_2,3.92,5.42,Moto7
-85,-84,-84,-87,-90,-82,-85,-83,-91,leste,P_4_2,3.92,5.42,Moto7
-86,-82,-82,-85,-88,-85,-88,-81,-90,leste,P_4_2,3.92,5.42,Moto7
-79,-83,-85,-87,-90,-88,-89,-83,-89,leste,P_4_2,3.92,5.42,Moto7
-81,-84,-84,-85,-89,-84,-88,-82,-91,leste,P_4_2,3.92,5.42,Moto7
-84,-83,-83,-85,-88,-84,-89,-81,-89,leste,P_4_2,3.92,5.42,Moto7
-84,-82,-82,-86,-88,-85,-87,-79,-91,leste,P_4_2,3.92,5.42,Moto7
-79,-85,-85,-86,-87,-84,-86,-83,-90,leste,P_4_2,3.92,5.42,Moto7
-77,-85,-91,-86,-87,-86,-85,-85,-85,leste,P_4_2,3.92,5.42,Moto7
-82,-86,-89,-87,-85,-84,-84,-83,-90,leste,P_4_2,3.92,5.42,Moto7
-84,-87,-84,-89,-83,-84,-84,-87,-88,leste,P_4_2,3.92,5.42,Moto7
-85,-85,-82,-88,-81,-87,-86,-84,-92,leste,P_4_2,3.92,5.42,Moto7
-86,-86,-81,-93,-91,-84,-87,-87,-89,leste,P_4_2,3.92,5.42,Moto7
-80,-85,-81,-91,-90,-84,-83,-83,-89,leste,P_4_2,3.92,5.42,Moto7
-80,-83,-81,-90,-86,-87,-85,-80,-90,leste,P_4_2,3.92,5.42,Moto7
-81,-86,-83,-90,-81,-84,-86,-85,-88,leste,P_4_2,3.92,5.42,Moto7
-79,-84,-84,-86,-86,-84,-87,-84,-89,leste,P_4_2,3.92,5.42,Moto7
-86,-84,-83,-82,-84,-86,-82,-81,-85,leste,P_4_2,3.92,5.42,Moto7
-80,-86,-87,-81,-83,-84,-83,-85,-86,leste,P_4_2,3.92,5.42,Moto7
-77,-88,-80,-84,-87,-86,-82,-89,-89,leste,P_4_2,3.92,5.42,Moto7
-75,-84,-80,-86,-95,-84,-84,-83,-88,leste,P_4_2,3.92,5.42,Moto7
-75,-83,-80,-86,-88,-84,-85,-83,-88,leste,P_4_2,3.92,5.42,Moto7
-76,-84,-80,-87,-85,-85,-85,-79,-88,leste,P_4_2,3.92,5.42,Moto7
-80,-82,-77,-78,-88,-87,-87,-86,-93,sul,P_4_2,3.92,5.42,Moto7
-77,-79,-79,-80,-86,-86,-88,-81,-90,sul,P_4_2,3.92,5.42,Moto7
-83,-78,-78,-80,-87,-84,-88,-84,-87,sul,P_4_2,3.92,5.42,Moto7
-76,-77,-79,-82,-84,-82,-88,-85,-87,sul,P_4_2,3.92,5.42,Moto7
-79,-78,-80,-76,-86,-84,-89,-85,-92,sul,P_4_2,3.92,5.42,Moto7
-81,-82,-78,-77,-84,-84,-87,-88,-91,sul,P_4_2,3.92,5.42,Moto7
-81,-84,-78,-78,-83,-81,-87,-86,-94,sul,P_4_2,3.92,5.42,Moto7
-85,-83,-82,-77,-85,-81,-90,-83,-93,sul,P_4_2,3.92,5.42,Moto7
-80,-85,-79,-76,-84,-87,-92,-83,-89,sul,P_4_2,3.92,5.42,Moto7
-79,-80,-77,-76,-87,-83,-89,-86,-89,sul,P_4_2,3.92,5.42,Moto7
-79,-83,-78,-75,-90,-86,-89,-87,-87,sul,P_4_2,3.92,5.42,Moto7
-78,-83,-78,-75,-83,-88,-90,-84,-88,sul,P_4_2,3.92,5.42,Moto7
-79,-82,-86,-79,-85,-85,-90,-81,-90,sul,P_4_2,3.92,5.42,Moto7
-79,-82,-84,-78,-86,-83,-89,-82,-90,sul,P_4_2,3.92,5.42,Moto7
-80,-82,-84,-77,-84,-79,-96,-83,-88,sul,P_4_2,3.92,5.42,Moto7
-80,-82,-86,-78,-86,-83,-94,-81,-89,sul,P_4_2,3.92,5.42,Moto7
-82,-83,-83,-78,-84,-83,-91,-84,-90,sul,P_4_2,3.92,5.42,Moto7
-82,-80,-83,-78,-87,-86,-91,-81,-91,sul,P_4_2,3.92,5.42,Moto7
-83,-80,-84,-78,-89,-88,-91,-82,-91,sul,P_4_2,3.92,5.42,Moto7
-84,-81,-80,-78,-89,-87,-95,-82,-91,sul,P_4_2,3.92,5.42,Moto7
-87,-79,-77,-80,-89,-87,-90,-83,-89,sul,P_4_2,3.92,5.42,Moto7
-76,-85,-81,-82,-85,-81,-88,-85,-90,sul,P_4_2,3.92,5.42,Moto7
-79,-81,-80,-78,-85,-82,-90,-81,-91,sul,P_4_2,3.92,5.42,Moto7
-84,-84,-82,-82,-86,-83,-92,-82,-89,sul,P_4_2,3.92,5.42,Moto7
-81,-79,-82,-80,-86,-78,-91,-83,-90,sul,P_4_2,3.92,5.42,Moto7
-80,-80,-84,-79,-87,-81,-89,-83,-90,sul,P_4_2,3.92,5.42,Moto7
-82,-82,-84,-81,-85,-80,-92,-82,-91,sul,P_4_2,3.92,5.42,Moto7
-79,-81,-85,-82,-89,-82,-91,-80,-89,sul,P_4_2,3.92,5.42,Moto7
-81,-82,-82,-81,-86,-78,-90,-82,-89,sul,P_4_2,3.92,5.42,Moto7
-79,-87,-85,-77,-86,-77,-81,-79,-85,oeste,P_4_2,3.92,5.42,Moto7
-76,-84,-85,-78,-85,-76,-80,-79,-85,oeste,P_4_2,3.92,5.42,Moto7
-81,-88,-86,-78,-86,-77,-81,-82,-83,oeste,P_4_2,3.92,5.42,Moto7
-81,-86,-84,-78,-86,-78,-80,-79,-85,oeste,P_4_2,3.92,5.42,Moto7
-87,-85,-88,-79,-85,-78,-82,-81,-83,oeste,P_4_2,3.92,5.42,Moto7
-89,-86,-88,-80,-85,-78,-81,-82,-83,oeste,P_4_2,3.92,5.42,Moto7
-85,-80,-85,-81,-88,-79,-84,-81,-85,oeste,P_4_2,3.92,5.42,Moto7
-86,-79,-87,-83,-89,-78,-83,-79,-84,oeste,P_4_2,3.92,5.42,Moto7
-87,-84,-88,-85,-88,-77,-81,-73,-86,oeste,P_4_2,3.92,5.42,Moto7
-90,-82,-89,-86,-94,-78,-79,-73,-85,oeste,P_4_2,3.92,5.42,Moto7
-85,-82,-90,-80,-90,-78,-80,-75,-86,oeste,P_4_2,3.92,5.42,Moto7
-85,-82,-89,-84,-90,-77,-81,-77,-89,oeste,P_4_2,3.92,5.42,Moto7
-85,-87,-86,-80,-86,-77,-82,-77,-87,oeste,P_4_2,3.92,5.42,Moto7
-83,-86,-87,-78,-89,-78,-84,-78,-87,oeste,P_4_2,3.92,5.42,Moto7
-86,-84,-94,-82,-93,-78,-79,-77,-88,oeste,P_4_2,3.92,5.42,Moto7
-77,-84,-91,-83,-91,-81,-80,-77,-83,oeste,P_4_2,3.92,5.42,Moto7
-80,-85,-88,-85,-91,-82,-81,-75,-82,oeste,P_4_2,3.92,5.42,Moto7
-78,-84,-89,-89,-89,-81,-81,-75,-82,oeste,P_4_2,3.92,5.42,Moto7
-79,-84,-88,-87,-90,-81,-81,-75,-82,oeste,P_4_2,3.92,5.42,Moto7
-79,-85,-89,-86,-89,-81,-80,-75,-82,oeste,P_4_2,3.92,5.42,Moto7
-82,-84,-88,-86,-94,-81,-80,-79,-83,oeste,P_4_2,3.92,5.42,Moto7
-87,-82,-88,-81,-91,-80,-81,-81,-88,oeste,P_4_2,3.92,5.42,Moto7
-83,-84,-89,-81,-93,-79,-80,-78,-90,oeste,P_4_2,3.92,5.42,Moto7
-85,-82,-88,-81,-93,-81,-80,-80,-91,oeste,P_4_2,3.92,5.42,Moto7
-86,-84,-89,-81,-88,-84,-79,-80,-85,oeste,P_4_2,3.92,5.42,Moto7
-84,-81,-90,-81,-89,-83,-78,-78,-84,oeste,P_4_2,3.92,5.42,Moto7
-84,-84,-88,-80,-87,-81,-80,-76,-84,oeste,P_4_2,3.92,5.42,Moto7
-80,-87,-85,-81,-88,-80,-81,-79,-86,oeste,P_4_2,3.92,5.42,Moto7
-80,-83,-82,-81,-89,-81,-81,-79,-86,oeste,P_4_2,3.92,5.42,Moto7
-76,-78,-81,-83,-85,-86,-93,-82,-88,norte,P_1_3,6.27,0.77,Moto7
-72,-78,-80,-81,-85,-87,-90,-79,-88,norte,P_1_3,6.27,0.77,Moto7
-73,-78,-81,-79,-83,-89,-89,-81,-86,norte,P_1_3,6.27,0.77,Moto7
-71,-77,-81,-79,-82,-87,-93,-76,-81,norte,P_1_3,6.27,0.77,Moto7
-72,-77,-82,-78,-82,-86,-93,-79,-81,norte,P_1_3,6.27,0.77,Moto7
-72,-77,-82,-80,-84,-85,-90,-78,-85,norte,P_1_3,6.27,0.77,Moto7
-72,-77,-82,-81,-84,-84,-89,-75,-83,norte,P_1_3,6.27,0.77,Moto7
-71,-78,-81,-78,-84,-85,-93,-78,-86,norte,P_1_3,6.27,0.77,Moto7
-72,-77,-81,-81,-83,-84,-91,-76,-84,norte,P_1_3,6.27,0.77,Moto7
-72,-78,-81,-79,-84,-85,-92,-76,-84,norte,P_1_3,6.27,0.77,Moto7
-73,-76,-80,-79,-84,-84,-89,-80,-85,norte,P_1_3,6.27,0.77,Moto7
-73,-76,-82,-79,-84,-85,-87,-82,-87,norte,P_1_3,6.27,0.77,Moto7
-74,-77,-80,-84,-87,-88,-89,-82,-90,norte,P_1_3,6.27,0.77,Moto7
-74,-78,-79,-83,-86,-86,-92,-78,-90,norte,P_1_3,6.27,0.77,Moto7
-74,-79,-88,-81,-86,-88,-90,-80,-89,norte,P_1_3,6.27,0.77,Moto7
-73,-77,-84,-80,-84,-87,-92,-82,-86,norte,P_1_3,6.27,0.77,Moto7
-76,-78,-88,-80,-84,-86,-91,-84,-88,norte,P_1_3,6.27,0.77,Moto7
-72,-76,-86,-81,-85,-85,-91,-87,-86,norte,P_1_3,6.27,0.77,Moto7
-73,-81,-81,-84,-85,-82,-93,-81,-90,norte,P_1_3,6.27,0.77,Moto7
-73,-78,-84,-80,-85,-86,-93,-83,-87,norte,P_1_3,6.27,0.77,Moto7
-72,-77,-85,-81,-84,-86,-92,-82,-88,norte,P_1_3,6.27,0.77,Moto7
-72,-77,-82,-80,-84,-85,-92,-83,-87,norte,P_1_3,6.27,0.77,Moto7
-71,-78,-84,-85,-86,-85,-90,-83,-85,norte,P_1_3,6.27,0.77,Moto7
-75,-79,-80,-85,-90,-90,-91,-81,-89,norte,P_1_3,6.27,0.77,Moto7
-77,-76,-80,-86,-90,-91,-90,-78,-90,norte,P_1_3,6.27,0.77,Moto7
-78,-76,-79,-88,-90,-89,-89,-77,-86,norte,P_1_3,6.27,0.77,Moto7
-81,-76,-80,-85,-89,-92,-89,-76,-86,norte,P_1_3,6.27,0.77,Moto7
-79,-76,-78,-83,-90,-92,-87,-78,-87,norte,P_1_3,6.27,0.77,Moto7
-75,-79,-85,-84,-88,-90,-87,-77,-88,norte,P_1_3,6.27,0.77,Moto7
-78,-87,-79,-84,-88,-88,-90,-81,-92,leste,P_1_3,6.27,0.77,Moto7
-80,-87,-82,-82,-87,-84,-89,-77,-92,leste,P_1_3,6.27,0.77,Moto7
-79,-87,-81,-82,-87,-90,-89,-78,-89,leste,P_1_3,6.27,0.77,Moto7
-77,-85,-80,-82,-93,-87,-92,-86,-90,leste,P_1_3,6.27,0.77,Moto7
-79,-85,-82,-85,-93,-87,-90,-85,-91,leste,P_1_3,6.27,0.77,Moto7
-82,-80,-84,-86,-89,-86,-89,-81,-91,leste,P_1_3,6.27,0.77,Moto7
-82,-79,-82,-87,-92,-84,-88,-79,-86,leste,P_1_3,6.27,0.77,Moto7
-77,-82,-81,-83,-86,-85,-88,-81,-89,leste,P_1_3,6.27,0.77,Moto7
-78,-85,-79,-81,-89,-87,-89,-81,-92,leste,P_1_3,6.27,0.77,Moto7
-81,-83,-85,-88,-92,-88,-91,-77,-90,leste,P_1_3,6.27,0.77,Moto7
-81,-84,-82,-88,-90,-87,-88,-77,-90,leste,P_1_3,6.27,0.77,Moto7
-84,-83,-85,-87,-93,-83,-87,-79,-92,leste,P_1_3,6.27,0.77,Moto7
-85,-86,-85,-87,-89,-83,-87,-82,-91,leste,P_1_3,6.27,0.77,Moto7
-83,-85,-81,-83,-91,-83,-89,-81,-90,leste,P_1_3,6.27,0.77,Moto7
-79,-83,-83,-86,-89,-84,-89,-80,-92,leste,P_1_3,6.27,0.77,Moto7
-78,-82,-80,-81,-87,-87,-90,-81,-95,leste,P_1_3,6.27,0.77,Moto7
-80,-86,-75,-81,-89,-89,-89,-82,-94,leste,P_1_3,6.27,0.77,Moto7
-80,-86,-76,-81,-90,-88,-89,-83,-84,leste,P_1_3,6.27,0.77,Moto7
-80,-84,-76,-81,-89,-88,-89,-84,-96,leste,P_1_3,6.27,0.77,Moto7
-80,-84,-76,-81,-89,-94,-90,-81,-93,leste,P_1_3,6.27,0.77,Moto7
-83,-86,-77,-81,-88,-86,-92,-84,-94,leste,P_1_3,6.27,0.77,Moto7
-86,-84,-77,-81,-88,-87,-92,-82,-89,leste,P_1_3,6.27,0.77,Moto7
-86,-84,-77,-82,-89,-87,-91,-81,-94,leste,P_1_3,6.27,0.77,Moto7
-81,-84,-76,-83,-91,-87,-92,-84,-93,leste,P_1_3,6.27,0.77,Moto7
-78,-83,-77,-85,-92,-86,-94,-80,-89,leste,P_1_3,6.27,0.77,Moto7
-80,-80,-86,-86,-92,-92,-89,-79,-88,leste,P_1_3,6.27,0.77,Moto7
-81,-81,-86,-86,-90,-92,-91,-82,-91,leste,P_1_3,6.27,0.77,Moto7
-76,-81,-86,-86,-90,-90,-89,-83,-88,leste,P_1_3,6.27,0.77,Moto7
-81,-79,-82,-86,-90,-92,-91,-84,-92,leste,P_1_3,6.27,0.77,Moto7
-69,-79,-86,-82,-91,-84,-92,-87,-93,sul,P_1_3,6.27,0.77,Moto7
-67,-80,-81,-77,-91,-83,-90,-81,-86,sul,P_1_3,6.27,0.77,Moto7
-68,-82,-83,-79,-94,-84,-90,-83,-90,sul,P_1_3,6.27,0.77,Moto7
-68,-80,-79,-79,-92,-85,-88,-86,-90,sul,P_1_3,6.27,0.77,Moto7
-66,-79,-79,-79,-93,-85,-89,-86,-91,sul,P_1_3,6.27,0.77,Moto7
-67,-80,-79,-79,-94,-83,-91,-85,-94,sul,P_1_3,6.27,0.77,Moto7
-67,-76,-80,-78,-89,-84,-91,-82,-94,sul,P_1_3,6.27,0.77,Moto7
-66,-75,-80,-77,-89,-84,-91,-84,-93,sul,P_1_3,6.27,0.77,Moto7
-66,-76,-79,-78,-88,-83,-88,-81,-99,sul,P_1_3,6.27,0.77,Moto7
-66,-77,-79,-79,-94,-85,-90,-84,-97,sul,P_1_3,6.27,0.77,Moto7
-66,-75,-80,-79,-92,-84,-91,-84,-92,sul,P_1_3,6.27,0.77,Moto7
-66,-77,-80,-78,-93,-85,-91,-85,-94,sul,P_1_3,6.27,0.77,Moto7
-67,-78,-80,-80,-93,-88,-90,-87,-94,sul,P_1_3,6.27,0.77,Moto7
-67,-76,-80,-80,-90,-85,-90,-86,-95,sul,P_1_3,6.27,0.77,Moto7
-68,-82,-85,-80,-94,-85,-91,-80,-90,sul,P_1_3,6.27,0.77,Moto7
-67,-78,-80,-78,-94,-85,-90,-85,-88,sul,P_1_3,6.27,0.77,Moto7
